pak_offset	unc	path
118571666	1781	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TABLE_02_THUMBNAIL.JPG
118573455	264	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TABLE_03.MATERIAL
118573607	12437	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TABLE_03.MESH
118578318	1422	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TABLE_03_COLLISION.MESH
118578711	1808	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TABLE_03_THUMBNAIL.JPG
118580527	244	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_BRAZIER_01.MATERIAL
118580675	25084	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_BRAZIER_01.MESH
118586760	3666	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_BRAZIER_01_COLLISION.MESH
118587502	2608	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_BRAZIER_01_THUMBNAIL.JPG
118590118	242	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_CARPET_01.MATERIAL
118590265	18351	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_CARPET_01.MESH
118594486	3054	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_CARPET_01_COLLISION.MESH
118595087	1839	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_CARPET_01_THUMBNAIL.JPG
118596934	238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_01.MATERIAL
118597081	14473	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_01.MESH
118601789	1626	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_01_COLLISION.MESH
118602208	2321	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_01_THUMBNAIL.JPG
118604537	238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_02.MATERIAL
118604684	29161	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_02.MESH
118613474	2238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_02_COLLISION.MESH
118614123	1914	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_02_THUMBNAIL.JPG
118616045	238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_03.MATERIAL
118616192	12433	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_03.MESH
118619141	4686	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_03_COLLISION.MESH
118620088	1965	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_03_THUMBNAIL.JPG
118622061	238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_04.MATERIAL
118622208	22225	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_04.MESH
118627577	4686	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_04_COLLISION.MESH
118628524	2097	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_04_THUMBNAIL.JPG
118630629	238	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_05.MATERIAL
118630776	9985	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_05.MESH
118633591	3054	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_05_COLLISION.MESH
118634207	2389	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_TREASURE_GOLD_05_THUMBNAIL.JPG
118636604	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_01.DDS
118769996	264	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_01.MATERIAL
118770151	114242	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_01.MESH
118809952	2034	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_01_COLLISION.MESH
118810653	1615	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_01_THUMBNAIL.JPG
118812276	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_DAMAGED_01.DDS
118958140	280	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_DAMAGED_01.MATERIAL
118958300	143524	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_DAMAGED_01.MESH
119011088	1656	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WATER_GUARDIAN_DAMAGED_01_THUMBNAIL.JPG
119012752	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_01.DDS
119121866	280	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_01.MATERIAL
119122025	71401	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_01.MESH
119145082	3666	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_01_COLLISION.MESH
119146221	1546	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_01_THUMBNAIL.JPG
119147775	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_DAMAGED_01.DDS
119287493	296	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_DAMAGED_01.MATERIAL
119287658	97929	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_DAMAGED_01.MESH
119319630	1541	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/DESERT_CAVE_WOOD_GUARDIAN_DAMAGED_01_THUMBNAIL.JPG
119321179	428	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/GLOW_LIGHT.LAYOUT
119321446	11195	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANAVENTQUESTEND.LAYOUT
119325901	2498	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_BURST.LAYOUT
119327141	281	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_BURST_04.LAYOUT
119327359	734	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_D_BIG.LAYOUT
119327756	734	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_D_MED.LAYOUT
119328154	318	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_D_SMALL.LAYOUT
119328400	689	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_S_BIG.LAYOUT
119328779	273	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_S_MED.LAYOUT
119329002	273	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANA_CRACK_S_SMALL.LAYOUT
119329227	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANTICORE_ROCKS_01.DDS
119439338	349680	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MANTICORE_ROCKS_02.DDS
119544281	12030	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/MEGA_COFFIN_COLLISION.MESH
119547105	3457	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/POISONMACHINE_01_TIMELINE.LAYOUT
119548452	3457	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/POISONMACHINE_02_TIMELINE.LAYOUT
119549796	3457	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/POISONMACHINE_03_TIMELINE.LAYOUT
119551156	3457	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/POISONMACHINE_04_TIMELINE.LAYOUT
119552520	3241	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/POISONMACHINE_TIMELINE.LAYOUT
119553812	1338	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/QUAKE.LAYOUT
119554475	1264	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/QUAKE_TIMED.LAYOUT
119555103	1087	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/QUAKE_TRIGGERED.LAYOUT
119555668	87536	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/TREASURE_BRAZIER_01.DDS
119593553	87536	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/TREASURE_CARPET_01.DDS
119638039	87536	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/TREASURE_GOLD_01.DDS
119678730	1312	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/TRILLBOT_EGG.LAYOUT
116079359	8405	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/BUILDING BLOCKS/STAIRS.LAYOUT
116082697	683	MEDIA/LEVELSETS/PROPS/DESERT_CAVE_PROPS/BUILDING BLOCKS/WALL_SEMICIRCLE.LAYOUT
119679478	4323	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/ALTAR_01.LAYOUT
119680952	4640	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/ALTAR_02.LAYOUT
119682514	3962	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/ALTAR_03.LAYOUT
119684081	13753	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/BOSSROOMFIREPIT.LAYOUT
119686577	232	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHAIN_01.MATERIAL
119686722	113206	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHAIN_01.MESH
119705830	849	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHAIN_01_THUMBNAIL.JPG
119706687	11064	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHANDELIER_01.DDS
119757106	1733	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHANDELIER_LONG_01.LAYOUT
119767962	915	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CHANDELIER_SHORT_01.LAYOUT
119793612	485	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_01.LAYOUT
119793943	376	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_01_NOBAKE.LAYOUT
119820656	501	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_02.LAYOUT
119820997	392	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_02_NOBAKE.LAYOUT
119821264	201	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_03.LAYOUT
119821406	215	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CRYSTALPIT_03_NOBAKE.LAYOUT
119821558	2916	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CURVE_CONCAVE_FULL.LAYOUT
119822397	2219	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CURVE_X2.LAYOUT
119823156	3567	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/CURVE_X3.LAYOUT
119824179	373	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DOOR_01.LAYOUT
119824382	245	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DOOR_01_NOFRAME.LAYOUT
119824540	43832	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_01.DDS
119851616	236	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_01.MATERIAL
119851763	22836	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_01.MESH
119858352	3054	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_01_COLLISION.MESH
119859182	863	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_01_THUMBNAIL.JPG
119860053	535	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_02.MATERIAL
119860237	200607	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_02.MESH
119916050	7950	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_02_COLLISION.MESH
119918199	860	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_02_THUMBNAIL.JPG
119919067	520	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_03.MATERIAL
119919241	49646	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_03.MESH
119933853	5706	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_03_COLLISION.MESH
119935431	1041	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_ALTAR_03_THUMBNAIL.JPG
119936480	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_01.MATERIAL
119936657	5499	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_01.MESH
119938337	1703	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_01_THUMBNAIL.JPG
119940048	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_02.MATERIAL
119940225	12843	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_02.MESH
119944046	1319	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_02_THUMBNAIL.JPG
119945373	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_03.MATERIAL
119945550	6519	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_03.MESH
119947405	2106	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_03_THUMBNAIL.JPG
119949519	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_04.MATERIAL
119949696	11211	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_04.MESH
119952687	1783	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BONE_04_THUMBNAIL.JPG
119954478	11064	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_01.DDS
119962065	234	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_01.MATERIAL
119962213	6107	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_01.MESH
119963954	834	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_01_THUMBNAIL.JPG
119964796	234	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_02.MATERIAL
119964944	9371	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_02.MESH
119967801	835	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_02_THUMBNAIL.JPG
119968644	234	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_03.MATERIAL
119968792	9371	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_03.MESH
119971855	678	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BOOK_03_THUMBNAIL.JPG
119972541	43832	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BUST_01.DDS
119997746	234	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BUST_01.MATERIAL
119997892	37727	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BUST_01.MESH
120008075	1422	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BUST_01_COLLISION.MESH
120008628	1078	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_BUST_01_THUMBNAIL.JPG
120009714	349680	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_01.DDS
120128165	312	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_01.MATERIAL
120128346	83831	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_01.MESH
120154479	4430	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_01_COLLISION.MESH
120156086	2057	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_01_THUMBNAIL.JPG
120158151	312	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_01.MATERIAL
120158332	114227	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_01.MESH
120197231	2236	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_01_THUMBNAIL.JPG
120199475	312	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_02.MATERIAL
120199656	145031	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_02.MESH
120247942	4430	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_02_COLLISION.MESH
120249662	2200	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_BROKEN_02_THUMBNAIL.JPG
120251870	310	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_01.MATERIAL
120252049	18755	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_01.MESH
120258195	1626	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_01_COLLISION.MESH
120258904	1833	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_01_THUMBNAIL.JPG
120260745	310	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_BROKEN_01.MATERIAL
120260924	20795	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_BROKEN_01.MESH
120267793	1833	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CAGE_DOOR_BROKEN_01_THUMBNAIL.JPG
120269634	11064	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CANDLESTICK_01.DDS
120277189	709	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CANDLESTICK_01.MATERIAL
120277485	23856	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CANDLESTICK_01.MESH
120283994	1422	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CANDLESTICK_01_COLLISION.MESH
120284489	853	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CANDLESTICK_01_THUMBNAIL.JPG
120285350	43856	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CHAIR_01.DDS
120300629	254	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CHAIR_01.MATERIAL
120300789	13656	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CHAIR_01.MESH
120304774	2238	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CHAIR_01_COLLISION.MESH
120305272	1378	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CHAIR_01_THUMBNAIL.JPG
120306658	43832	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_01.DDS
120333040	3716	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_01_COLLISION.MESH
120333935	70944	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_02.MESH
120356297	968	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_02_THUMBNAIL.JPG
120357273	1326	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_03.MATERIAL
120357559	57177	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_03.MESH
120375674	868	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_03_THUMBNAIL.JPG
120376550	11064	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_GLOW_01.DDS
120378784	11064	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_CRYSTALPIT_NOGLO_01.DDS
120386000	349680	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_FREE_COLUMN_01.DDS
120502979	306	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_FREE_COLUMN_01.MATERIAL
120503158	82002	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_FREE_COLUMN_01.MESH
120527510	4482	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_FREE_COLUMN_01_COLLISION.MESH
120528796	1458	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_FREE_COLUMN_01_THUMBNAIL.JPG
120530262	43832	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01.DDS
120557929	2129	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01.LAYOUT
120558769	522	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01.MATERIAL
120558941	40673	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01.MESH
120570475	2238	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01_COLLISION.MESH
120571298	978	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_LECTURN_01_THUMBNAIL.JPG
120572284	5616	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_01.DDS
120575094	578	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_01.MATERIAL
120575300	87574	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_01.MESH
120594920	3104	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_01_COLLISION.MESH
120595869	1101	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_01_THUMBNAIL.JPG
120596978	22000	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_02.DDS
120604388	578	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_02.MATERIAL
120604594	19642	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_02.MESH
120609309	1525	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_02_THUMBNAIL.JPG
120610842	578	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_03.MATERIAL
120611048	42490	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_03.MESH
120620627	1831	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_03_THUMBNAIL.JPG
120622466	5011	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_04.MESH
120623823	1837	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_MOUNT_04_THUMBNAIL.JPG
120625668	349680	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_01.DDS
120746388	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_01.MATERIAL
120746565	209295	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_01.MESH
120799438	5298	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_01_COLLISION.MESH
120801275	1588	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_01_THUMBNAIL.JPG
120802871	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_02.MATERIAL
120803048	317619	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_02.MESH
120883973	6828	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_02_COLLISION.MESH
120886159	1966	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_02_THUMBNAIL.JPG
120888133	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_03.MATERIAL
120888310	310887	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_03.MESH
120968004	4584	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_03_COLLISION.MESH
120969532	1636	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_03_THUMBNAIL.JPG
120971176	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_04.MATERIAL
120971353	249279	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_04.MESH
121035416	5094	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_04_COLLISION.MESH
121036763	1448	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_04_THUMBNAIL.JPG
121038219	300	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_05.MATERIAL
121038396	212151	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_05.MESH
121092959	3360	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_05_COLLISION.MESH
121094114	1740	MEDIA/LEVELSETS/PROPS/DRAGON_PROPS/DRAGON_SKELETON_05_THUMBNAIL.JPG
